Ensembl_gene_id	Expression_vlue
ENSG00000242268.2	0.0
ENSG00000270112.3	0.00223599971653
ENSG00000167578.15	1.92098160356
ENSG00000273842.1	0.0
ENSG00000078237.5	2.98246414588
ENSG00000146083.10	11.4577824372
ENSG00000225275.4	0.0
ENSG00000158486.12	0.218736672269
ENSG00000198242.12	168.779961852
ENSG00000259883.1	0.118719694417
ENSG00000231981.3	0.141254451228
ENSG00000269475.2	0.0
ENSG00000201788.1	0.0
ENSG00000134108.11	33.6177298779
ENSG00000263089.1	0.138977750192
ENSG00000172137.17	2.72099370084
ENSG00000167700.7	6.62144768497
ENSG00000234943.2	0.0606981992015
ENSG00000240423.1	0.0271557212408
ENSG00000060642.9	3.22070172771
ENSG00000271616.1	0.0
ENSG00000234881.1	0.0
ENSG00000236040.1	0.0
ENSG00000231105.1	0.138462410845
ENSG00000243044.1	0.0
ENSG00000182141.8	0.967319374542
ENSG00000269416.4	0.270766269071
ENSG00000264981.1	0.0
ENSG00000275265.1	0.0
ENSG00000185105.4	0.0465484562631
ENSG00000233540.1	0.0
ENSG00000102174.8	0.0931960759043
ENSG00000271647.1	0.0163685415586
ENSG00000166391.13	0.447823365309
ENSG00000270469.1	0.126972250241
ENSG00000070087.12	4.57997026937
ENSG00000262950.1	0.0
ENSG00000255420.1	0.0
ENSG00000280038.1	0.0102462184025
ENSG00000266261.1	0.240454162161
ENSG00000153561.11	24.0283911143
ENSG00000269148.1	0.539133481389
ENSG00000274458.1	0.0
ENSG00000273406.1	0.0
ENSG00000179262.8	26.3077619453
ENSG00000214198.6	0.039709012792
ENSG00000278099.1	0.0
ENSG00000166368.2	0.0
ENSG00000206072.11	7.78252405882
ENSG00000234900.1	0.0313898780507
ENSG00000258630.1	0.0134528048789
ENSG00000127511.8	6.21291054789
ENSG00000220993.1	0.0
ENSG00000225269.2	0.0327839843825
ENSG00000214062.5	0.0316066589765
ENSG00000095587.8	0.0533408417225
ENSG00000274219.1	0.0
ENSG00000230100.1	0.0
ENSG00000064601.15	24.8741707489
ENSG00000227766.1	8.28450955194
ENSG00000008517.15	4.86330844172
ENSG00000215246.5	0.0985779197255
ENSG00000266644.1	0.0817257896391
ENSG00000236893.1	0.0186649438001
ENSG00000254465.1	0.0
ENSG00000088179.7	1.39377620101
ENSG00000070081.14	11.3563867688
ENSG00000275479.1	0.332604957834
ENSG00000166634.5	3.69748447334
ENSG00000261789.1	0.0
ENSG00000254092.1	0.0274379149868
ENSG00000197421.8	0.00833936628971
ENSG00000161558.9	1.39117123676
ENSG00000276644.3	0.636942506002
ENSG00000260900.1	0.0
ENSG00000278732.1	0.0405730870549
ENSG00000196167.8	0.753340898425
ENSG00000268465.1	0.0
ENSG00000264438.2	0.0
ENSG00000204113.6	0.0467004512224
ENSG00000207000.1	0.0
ENSG00000254131.1	0.463112807955
ENSG00000118972.1	0.0037911234425
ENSG00000264104.1	0.0
ENSG00000179833.4	13.4075104813
ENSG00000264576.1	0.0
ENSG00000064225.11	0.256562831978
ENSG00000267108.1	0.0
ENSG00000221372.1	0.0
ENSGR0000264510.4	0.0
ENSG00000057294.12	6.65572602885
ENSG00000227535.2	0.135137132474
ENSG00000252628.2	0.0
ENSG00000166007.11	0.0
ENSG00000273055.1	0.457664421979
ENSG00000242041.1	0.0691335984863
ENSG00000278923.1	0.0
ENSG00000167768.4	7.8546104576
ENSG00000280159.1	0.00941308971574
ENSG00000235240.1	0.0657563824683
ENSG00000264172.1	0.0
ENSG00000199903.1	0.0
ENSG00000200058.1	0.0
ENSG00000275358.1	0.0
ENSG00000218358.2	0.00603460472019
ENSG00000266460.1	0.0
ENSG00000260371.1	0.0
ENSG00000264091.1	0.528074333053
ENSG00000238921.2	0.0
ENSG00000274815.1	0.0
ENSG00000269349.1	0.0260036603397
ENSG00000200291.1	0.0
ENSG00000233614.6	0.0132810337196
ENSG00000022567.8	2.68627961437
ENSG00000241670.3	0.0
ENSG00000278933.1	0.0
ENSG00000202175.1	0.0
ENSG00000120662.14	1.50429922611
ENSG00000235523.1	0.0950826361452
ENSG00000249848.1	0.0596953593886
ENSG00000277826.1	0.0
ENSG00000230225.1	0.099335213926
ENSG00000239877.2	0.00713317365927
ENSG00000201398.1	0.0
ENSG00000281474.1	0.0
ENSG00000272905.1	0.085640797526
ENSG00000259952.1	0.0418340422284
ENSG00000260812.1	0.0
ENSG00000225630.1	58.1834390873
ENSG00000230231.1	0.0
ENSG00000164283.11	0.12736486697
ENSG00000231880.2	0.0
ENSG00000227489.1	0.0
ENSG00000254555.1	0.0
ENSG00000013392.7	0.806780231053
ENSG00000258279.2	0.10959397078
ENSG00000226688.5	0.155258125272
ENSG00000250929.2	0.0
ENSG00000204581.2	0.0300042234689
ENSG00000225620.1	0.0313468782177
ENSG00000258477.1	0.229290792575
ENSG00000225488.1	0.0
ENSG00000184178.14	4.64130638302
ENSG00000237786.1	0.241238776646
ENSG00000166913.11	99.9125752687
ENSG00000275856.1	0.0
ENSG00000164112.11	0.0151344054887
ENSG00000259345.4	0.25057197687
ENSG00000130204.11	15.4097258979
ENSG00000280387.1	0.155855271908
ENSG00000189099.10	0.173533021478
ENSG00000232879.2	0.85977420314
ENSG00000111863.11	0.873973625105
ENSG00000164182.9	7.76274462059
ENSG00000109618.10	1.47793589415
ENSG00000271623.1	0.0
ENSG00000279345.1	0.0846561964389
ENSG00000214866.6	0.0128557421904
ENSG00000153015.14	2.7716842668
ENSG00000202290.1	0.440061944211
ENSG00000254578.1	0.0
ENSG00000240710.1	0.117263944138
ENSG00000248778.1	0.0
ENSG00000250210.4	0.0
ENSG00000225215.1	0.0771778114636
ENSG00000257246.1	0.42488739441
ENSG00000245017.2	0.0238615444202
ENSG00000281091.1	0.0495307815995
ENSG00000250885.1	0.0683081226834
ENSG00000273797.1	0.108554179786
ENSG00000089116.3	0.00732263075166
ENSG00000036448.8	0.137714089027
ENSG00000234055.1	0.0
ENSG00000267552.5	0.014575300063
ENSG00000224695.1	0.0
ENSG00000106038.11	0.0238864520866
ENSG00000255189.1	0.0427191433086
